Table with column headers in row 3,,,,,,
"2021 Poverty Estimates for School districts                                                                                                                                                       Source: U.S. Census Bureau, Small Area Income and Poverty Program (SAIPE)                                                                                                              Release date:   December 2022",,,,,,
State Postal Code,State FIPS Code,District ID,Name,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
TX,48,42990,Tornillo Independent School District,"3,648",906,303
TX,48,43110,Trent Independent School District,765,140,37
TX,48,43140,Trenton Independent School District,"3,957",820,95
TX,48,43170,Trinidad Independent School District,861,153,28
TX,48,43200,Trinity Independent School District,"7,282","1,088",318
TX,48,43230,Troup Independent School District,"5,420","1,048",195
TX,48,43260,Troy Independent School District,"7,416","1,697",218
TX,48,43320,Tulia Independent School District,"5,225",950,257
TX,48,43350,Tuloso-Midway Independent School District,"14,375","3,165",615
TX,48,43400,Turkey-Quitaque Independent School District,843,151,36
TX,48,43470,Tyler Independent School District,"131,019","22,621","4,193"
TX,48,43530,Union Grove Independent School District,"3,019",607,69
TX,48,43560,Union Hill Independent School District,"2,060",310,59
TX,48,43650,United Independent School District,"184,620","44,822","9,836"
TX,48,43680,Utopia Independent School District,"1,243",158,39
TX,48,43720,Uvalde Consolidated Independent School District,"21,752","4,360","1,378"
TX,48,43740,Valentine Independent School District,267,14,4
TX,48,43760,Valley Mills Independent School District,"3,453",674,106
TX,48,43800,Valley View Independent School District,"17,525","4,577","1,632"
TX,48,43860,Valley View Independent School District,"3,711",685,114
TX,48,43890,Van Alstyne Independent School District,"9,280","1,948",147
TX,48,43920,Van Independent School District,"15,404","2,634",416
TX,48,43950,Van Vleck Independent School District,"5,234",886,262
TX,48,43980,Vega Independent School District,"1,136",154,21
TX,48,44010,Venus Independent School District,"11,980","2,443",338
TX,48,44040,Veribest Independent School District,"1,336",293,29
TX,48,44110,Vernon Independent School District,"12,189","1,929",383
TX,48,44150,Victoria Independent School District,"83,260","15,510","3,034"
TX,48,44160,Vidor Independent School District,"23,763","4,329",850
TX,48,44250,Vysehrad Independent School District,796,88,9
TX,48,44280,Waco Independent School District,"109,495","17,721","4,407"
TX,48,44310,Waelder Independent School District,"1,841",336,83
TX,48,44370,Walcott Independent School District,148,29,4
TX,48,44410,Wall Independent School District,"5,236","1,245",108
TX,48,44430,Waller Independent School District,"47,319","8,642","1,548"
TX,48,44490,Walnut Bend Independent School District,139,19,3
TX,48,44520,Walnut Springs Independent School District,"1,248",218,53
TX,48,44580,Warren Independent School District,"6,122","1,032",169
TX,48,44670,Waskom Independent School District,"4,179",711,144
TX,48,44710,Water Valley Independent School District,"1,919",361,59
TX,48,44730,Waxahachie Independent School District,"58,281","10,823","1,206"
TX,48,44800,Weatherford Independent School District,"60,349","10,016","1,067"
TX,48,44810,Webb Consolidated Independent School District,865,183,84
TX,48,44820,Weimar Independent School District,"4,554",776,124
TX,48,44890,Wellington Independent School District,"2,549",518,125
TX,48,44910,Wellman-Union Consolidated Independent School District,731,205,46
TX,48,44940,Wells Independent School District,"1,913",399,145
TX,48,44960,Weslaco Independent School District,"73,248","16,886","5,904"
TX,48,45000,West Hardin County Consolidated Independent School District,"3,128",522,98
TX,48,45040,West Independent School District,"8,271","1,522",163
TX,48,45090,West Orange-Cove Consolidated Independent School District,"18,351","3,146",923
TX,48,45120,West Oso Independent School District,"7,997","1,645",592
TX,48,45150,West Rusk County Consolidated Independent School District,"5,572","1,075",300
TX,48,45180,West Sabine Independent School District,"2,660",499,130
TX,48,45210,Westbrook Independent School District,928,171,36
TX,48,45240,Westhoff Independent School District,474,70,18
TX,48,45330,Westphalia Independent School District,353,51,3
TX,48,43290,Westwood Independent School District,"14,178","1,513",348
TX,48,45380,Wharton Independent School District,"12,814","2,147",553
TX,48,45420,Wheeler Independent School District,"1,910",389,59
TX,48,45450,White Deer Independent School District,"1,506",266,32
TX,48,45480,White Oak Independent School District,"6,519","1,560",182
TX,48,45540,White Settlement Independent School District,"37,718","7,228","1,017"
TX,48,45570,Whiteface Consolidated Independent School District,811,172,24
TX,48,45600,Whitehouse Independent School District,"29,492","6,111",621
TX,48,45630,Whitesboro Independent School District,"10,576","1,733",264
TX,48,45670,Whitewright Independent School District,"4,153",817,90
TX,48,45690,Whitharral Independent School District,432,77,8
TX,48,45720,Whitney Independent School District,"10,494","1,578",323
TX,48,45780,Wichita Falls Independent School District,"88,081","14,851","2,927"
TX,48,45840,Wildorado Independent School District,375,66,9
TX,48,45900,Willis Independent School District,"48,071","8,650","1,402"
TX,48,45950,Wills Point Independent School District,"16,729","2,992",544
TX,48,45990,Wilson Independent School District,768,150,44
TX,48,00009,Wimberley Independent School District,"16,505","2,443",301
TX,48,46080,Windthorst Independent School District,"1,373",232,28
TX,48,46170,Wink-Loving Independent School District,981,214,37
TX,48,46200,Winnsboro Independent School District,"9,820","1,509",320
TX,48,46230,Winona Independent School District,"6,832","1,219",253
TX,48,46260,Winters Independent School District,"3,204",569,152
TX,48,46320,Woden Independent School District,"3,023",609,118
TX,48,46350,Wolfe City Independent School District,"3,428",645,105
TX,48,46380,Woodsboro Independent School District,"2,492",403,90
TX,48,46410,Woodson Independent School District,438,81,17
TX,48,46440,Woodville Independent School District,"10,091","1,243",320
TX,48,46470,Wortham Independent School District,"2,045",379,77
TX,48,46500,Wylie Independent School District,"25,911","5,535",397
TX,48,46530,Wylie Independent School District,"82,466","18,008","1,211"
TX,48,46590,Yantis Independent School District,"3,773",402,95
TX,48,46620,Yoakum Independent School District,"8,929","1,700",384
TX,48,46650,Yorktown Independent School District,"3,282",532,111
TX,48,46680,Ysleta Independent School District,"188,344","34,192","10,592"
TX,48,46710,Zapata County Independent School District,"13,908","3,486","1,409"
TX,48,46740,Zavalla Independent School District,"2,626",426,144
TX,48,46770,Zephyr Independent School District,782,114,20
UT,49,00030,Alpine School District,"411,093","103,966","5,276"
UT,49,00060,Beaver School District,"7,249","1,748",199
UT,49,00090,Box Elder School District,"59,688","14,031","1,014"
UT,49,00120,Cache School District,"82,957","22,901","1,408"
UT,49,00142,Canyons School District,"226,543","43,540","2,834"
UT,49,00150,Carbon School District,"20,372","3,985",607
UT,49,00180,Daggett School District,976,168,17
UT,49,00210,Davis School District,"367,285","86,569","4,254"
UT,49,00240,Duchesne School District,"19,790","4,912",724
UT,49,00270,Emery School District,"9,967","2,195",288
UT,49,00300,Garfield School District,"5,129",885,112
UT,49,00330,Grand School District,"10,163","1,591",251
UT,49,00360,Granite School District,"410,994","78,822","8,151"
UT,49,00390,Iron School District,"60,519","12,768","1,656"
UT,49,00420,Jordan School District,"310,519","75,184","3,565"
UT,49,00450,Juab School District,"11,296","2,964",271
UT,49,00480,Kane School District,"7,992","1,413",160
UT,49,00510,Logan School District,"54,460","7,559","1,006"
UT,49,00540,Millard School District,"13,164","3,162",387
UT,49,00570,Morgan School District,"12,657","3,539",140
UT,49,00600,Murray School District,"38,447","5,979",549
UT,49,00630,Nebo School District,"155,206","41,046","2,258"
UT,49,00660,North Sanpete School District,"12,566","2,546",297
UT,49,00690,North Summit School District,"5,859","1,114",67
UT,49,00720,Ogden School District,"88,846","15,398","2,247"
UT,49,00750,Park City School District,"28,673","5,095",250
UT,49,00780,Piute School District,"1,487",267,52
UT,49,00810,Provo School District,"118,687","16,833","1,664"
UT,49,00840,Rich School District,"2,597",591,58
UT,49,00870,Salt Lake City School District,"199,918","25,602","2,890"
UT,49,00900,San Juan School District,"13,989","3,157",949
UT,49,00930,Sevier School District,"21,906","4,692",525
UT,49,00960,South Sanpete School District,"16,540","2,754",270
UT,49,00990,South Summit School District,"8,561","1,678",74
UT,49,01020,Tintic School District,859,149,34
UT,49,01050,Tooele School District,"76,640","18,552",982
UT,49,01080,Uintah School District,"36,204","8,761","1,154"
UT,49,01110,Wasatch School District,"36,173","8,392",447
UT,49,01140,Washington School District,"191,226","36,290","3,211"
UT,49,01170,Wayne School District,"2,558",424,61
UT,49,01200,Weber School District,"178,220","38,787","2,563"
VT,50,99903,Addison Central Supervisory Union,"15,576","1,734",137
VT,50,99902,Addison Northwest Supervisory Union,"7,633",910,74
VT,50,00007,Barre Supervisory Union,"16,458","2,273",267
VT,50,99906,Bennington Rutland Supervisory Union,"15,724","2,289",237
VT,50,99915,Burlington Supervisory District,"44,887","3,903",523
VT,50,99909,Caledonia Central Supervisory Union,"11,255","1,623",160
VT,50,00404,Central Vermont Supervisory Union,"11,577","1,335",139
VT,50,99914,Champlain Valley Supervisory District,"27,302","4,446",188
VT,50,99912,Chittenden East Supervisory Union,"15,722","2,605",107
VT,50,99907,Colchester Supervisory District,"17,363","2,370",155
VT,50,99919,Essex North Supervisory Union,"2,956",413,50
VT,50,00394,Essex-Westford Supervisory School District,"24,236","3,723",184
VT,50,99920,Franklin Northeast Supervisory Union,"11,384","1,943",265
VT,50,99922,Franklin West Supervisory Union,"11,289","2,034",98
VT,50,99924,Grand Isle Supervisory Union,"7,421",965,113
VT,50,00405,Greater Rutland County Supervisory Union,"13,283","1,815",172
VT,50,99954,Hartford Supervisory District,"10,768","1,409",130
VT,50,99942,Harwood Unified Union Supervisory District,"13,719","1,914",111
VT,50,00407,Kingdom East Supervisory District,"12,526","1,744",238
VT,50,99925,Lamoille North Supervisory Union,"12,819","1,895",202
VT,50,99926,Lamoille South Supervisory Union,"11,624","1,796",172
VT,50,99923,Maple Run Supervisory District,"15,988","2,388",298
VT,50,99933,Mill River Unified Union Supervisory District,"6,192",839,99
VT,50,99910,Milton Supervisory District,"10,758","1,629",131
VT,50,99921,Missisquoi Valley School District (Supervisory),"11,664","1,824",184
VT,50,00406,Montpelier-Roxbury Supervisory Union,"8,776","1,189",95
VT,50,99901,Mt. Abraham Unified School District (Supervisory),"10,594","1,398",109
VT,50,99931,North Country Supervisory Union,"18,901","2,681",400
VT,50,99927,Orange East Supervisory Union,"12,770","1,834",229
VT,50,99928,Orange Southwest Supervisory Union,"7,289",923,128
VT,50,99934,Orleans Central Supervisory Union,"7,636","1,191",208
VT,50,99935,Orleans Southwest Supervisory Union,"7,925","1,123",150
VT,50,00384,Rivendell Interstate Supervisory District,"2,302",278,27
VT,50,99940,Rutland City Supervisory District,"15,812","1,950",338
VT,50,99936,Rutland Northeast Supervisory Union,"11,507","1,607",160
VT,50,99955,School Administrative Unit #70,"3,640",664,14
VT,50,99904,Slate Valley Unified Union School District (Supervisory),"10,381","1,326",177
VT,50,99916,South Burlington Supervisory District,"20,357","2,709",188
VT,50,99905,Southwest Vermont Supervisory Union,"5,273","3,641",612
VT,50,99956,Springfield Supervisory District,"9,131","1,204",177
VT,50,99911,St. Johnsbury Supervisory District,"7,399","1,152",149
VT,50,00385,Two Rivers Supervisory Union,"8,808","1,150",129
VT,50,99932,Washington Central Supervisory Union,"9,878","1,433",93
VT,50,99930,White River Valley Supervisory Union,"12,487","1,724",189
VT,50,99946,Windham Central Supervisory Union,"9,799","1,218",133
VT,50,99947,Windham Northeast Supervisory Union,"8,908","1,285",185
VT,50,99948,Windham Southeast Supervisory Union,"21,062","2,854",352
